거래일,거래일시,주문유형,결제유형,주문아이디,브랜드명,상점명,거래유형,주문내역,총금액,주문금액,결제금액,쿠팡부담할인금액,상점부담할인금액,기본요금,,,프로모션요금,,고객부담배달비,고객부담배달비 (총액),프로모션혜택금액,최종요금,,,광고비,,,정산금액
,,,,,,,,,,,,,,서비스수수료,카드수수료 및 결제이용료,배달수수료,주문중개수수료,배달요금,,,,총공급가액,총부가세액,총액,총공급가액,총부가세액,총액,
2021-09-20,2021-09-20 18:05,배달,CREDIT,231YR0,,다이어트랩,PAY,"모듬 야채 100g, 더블 단백질 3 (소고기  닭가슴살) KIT, 대추 토마토","19,000","16,000","19,000",0,0,"2,400",480,"6,000","1,000","5,000","2,727","3,000","5,127","3,753",375,"4,128",0,0,0,"11,872"
2021-09-20,2021-09-20 20:34,배달,BANK,08Y980,,다이어트랩,PAY,"(5KIT 선택) only 다이어트 다섯끼 식단, 더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT, 고구마 (180g)x2","62,500","56,500","62,500",0,0,"8,475","1,695","6,000","1,000","5,000","2,727","3,000","11,202","4,968",497,"5,465",0,0,0,"51,035"
2021-09-22,2021-09-22 10:27,배달,CREDIT,09H7R0,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 핸드드립 아메리카노","19,900","16,900","19,900",0,0,"2,535",507,"6,000","1,000","5,000","2,727","3,000","5,262","3,780",378,"4,158",0,0,0,"12,742"
2021-09-22,2021-09-22 12:09,배달,CREDIT,12JT80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KITx2, 카푸치노","24,000","21,000","24,000",0,0,"3,150",630,"6,000","1,000","5,000","2,727","3,000","5,877","3,903",390,"4,293",0,0,0,"16,707"
2021-09-22,2021-09-22 12:53,배달,CREDIT,2NC780,,다이어트랩,PAY,"단호박 (120g), GO단백 닭가슴살 스테이크 KITx2, 벌크업 소고기 단백질 KIT","29,500","26,500","29,500",0,0,"3,975",795,"6,000","1,000","5,000","2,727","3,000","6,702","4,068",407,"4,475",0,0,0,"22,025"
2021-09-22,2021-09-22 13:36,배달,CHECK,15MUG0,,다이어트랩,PAY,REAL VEGETARIAN KIT (채식),"18,300","15,300","18,300",0,0,"2,295",459,"6,000","1,000","5,000","2,727","3,000","5,022","3,732",373,"4,105",0,0,0,"11,195"
2021-09-22,2021-09-22 15:05,배달,CHECK,20UTG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KITx2, 탄수화물 에너지 KIT","25,000","22,000","25,000",0,0,"3,300",660,"6,000","1,000","5,000","2,727","3,000","6,027","3,933",393,"4,326",0,0,0,"17,674"
2021-09-22,2021-09-22 15:29,배달,CREDIT,1ELS80,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, OP CHOCO (ICE) 초코 프로틴, 직접 구운계란 (모두가 아는 찜질방 그 맛)","32,800","29,800","32,800",0,0,"4,470",894,"6,000","1,000","5,000","2,727","3,000","7,197","4,167",416,"4,583",0,0,0,"25,217"
2021-09-22,2021-09-22 15:35,배달,CREDIT,1ALR80,,다이어트랩,PAY,"몰디브, 연어 스테이크 KIT, 브로콜리 50g, 직접 구운계란 (모두가 아는 찜질방 그 맛)x2","35,700","32,700","35,700",0,0,"4,905",981,"6,000","1,000","5,000","2,727","3,000","7,632","4,254",425,"4,679",0,0,0,"28,021"
2021-09-22,2021-09-22 15:43,배달,CHECK,010M00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 직접 구운계란 (모두가 아는 찜질방 그 맛)","19,400","16,400","19,400",0,0,"2,460",492,"6,000","1,000","5,000","2,727","3,000","5,187","3,765",376,"4,141",0,0,0,"12,259"
2021-09-22,2021-09-22 18:13,배달,CHECK,17AS00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,900","24,900","27,900",0,0,"3,735",747,"6,000","1,000","5,000","2,727","3,000","6,462","4,020",402,"4,422",0,0,0,"20,478"
2021-09-22,2021-09-22 22:26,배달,CREDIT,231XG0,,다이어트랩,PAY,"더블 단백질 3 (소고기  닭가슴살) KIT, 소스 추가 1개","18,700","15,700","18,700",0,0,"2,355",471,"6,000","1,000","5,000","2,727","3,000","5,082","3,744",374,"4,118",0,0,0,"11,582"
2021-09-22,2021-09-22 22:27,배달,BANK,2U9780,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴x2, 핸드드립 아메리카노x10","76,000","73,000","76,000",0,0,"10,950","2,190","6,000","1,000","5,000","2,727","3,000","13,677","5,463",546,"6,009",0,0,0,"66,991"
2021-09-22,2021-09-22 22:34,배달,CREDIT,1NEBG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 고구마 (180g)x2, 핸드드립 아메리카노","42,100","39,100","42,100",0,0,"5,865","1,173","6,000","1,000","5,000","2,727","3,000","8,592","4,446",444,"4,890",0,0,0,"34,210"
2021-09-23,2021-09-23 11:00,배달,CREDIT,0CM1G0,,다이어트랩,PAY,GO단백 닭가슴살 소시지 KITx2,"39,000","36,000","39,000",0,0,"5,400","1,080","6,000","1,000","5,000","2,727","3,000","8,127","4,353",435,"4,788",0,0,0,"31,212"
2021-09-23,2021-09-23 11:13,배달,CREDIT,0XXRR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"29,900","26,900","29,900",0,0,"4,035",807,"6,000","1,000","5,000","2,727","3,000","6,762","4,080",408,"4,488",0,0,0,"22,412"
2021-09-23,2021-09-23 12:01,배달,CREDIT,1P4G00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,900","24,900","27,900",0,0,"3,735",747,"6,000","1,000","5,000","2,727","3,000","6,462","4,020",402,"4,422",0,0,0,"20,478"
2021-09-23,2021-09-23 12:01,배달,CREDIT,1P4G00,,다이어트랩,CANCEL,(3KIT 선택) 하루 세끼 다이어트 식단,"-27,900","-24,900","-27,900",0,0,"-3,735",-747,"-6,000","-1,000","-5,000","-2,727","-3,000","-6,462","-4,020",-402,"-4,422",0,0,0,"-20,478"
2021-09-23,2021-09-23 12:05,배달,CHECK,18NT00,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"41,000","38,000","41,000",0,0,"5,700","1,140","6,000","1,000","5,000","2,727","3,000","8,427","4,413",441,"4,854",0,0,0,"33,146"
2021-09-23,2021-09-23 12:37,배달,CREDIT,2GTX00,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"42,000","39,000","42,000",0,0,"5,850","1,170","6,000","1,000","5,000","2,727","3,000","8,577","4,443",444,"4,887",0,0,0,"34,113"
2021-09-23,2021-09-23 12:56,배달,CREDIT,1SFHR0,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, GO단백 닭가슴살 소시지 KITx2","25,500","22,500","25,500",0,0,"3,375",675,"6,000","1,000","5,000","2,727","3,000","6,102","3,948",395,"4,343",0,0,0,"18,157"
2021-09-23,2021-09-23 13:01,배달,CREDIT,1LNC80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
2021-09-23,2021-09-23 13:12,배달,CREDIT,1R0EG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389",0,0,0,"19,511"
2021-09-23,2021-09-23 13:13,배달,CREDIT,0JMB80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,900","22,900","25,900",0,0,"3,435",687,"6,000","1,000","5,000","2,727","3,000","6,162","3,960",396,"4,356",0,0,0,"18,544"
2021-09-23,2021-09-23 13:38,배달,CREDIT,157L80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"40,900","37,900","40,900",0,0,"5,685","1,137","6,000","1,000","5,000","2,727","3,000","8,412","4,410",441,"4,851",0,0,0,"33,049"
2021-09-23,2021-09-23 14:47,배달,CREDIT,0PDHR0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 탄수화물 에너지 KIT, OP CHOCO (ICE) 초코 프로틴","25,900","22,900","25,900",0,0,"3,435",687,"6,000","1,000","5,000","2,727","3,000","6,162","3,960",396,"4,356",0,0,0,"18,544"
2021-09-23,2021-09-23 16:32,배달,BANK,1CSF00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 탄수화물 에너지 KIT","18,300","15,300","18,300",0,0,"2,295",459,"6,000","1,000","5,000","2,727","3,000","5,022","3,732",373,"4,105",0,0,0,"11,195"
2021-09-23,2021-09-23 16:56,배달,CREDIT,234D80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,900","24,900","27,900",0,0,"3,735",747,"6,000","1,000","5,000","2,727","3,000","6,462","4,020",402,"4,422",0,0,0,"20,478"
2021-09-23,2021-09-23 17:24,배달,CREDIT,2G7BR0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, REAL VEGETARIAN KIT (채식)","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
2021-09-23,2021-09-23 17:38,배달,CREDIT,0US380,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"32,600","29,600","32,600",0,0,"4,440",888,"6,000","1,000","5,000","2,727","3,000","7,167","4,161",416,"4,577",0,0,0,"25,023"
2021-09-23,2021-09-23 18:54,배달,CHECK,2TURR0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 브로콜리 50g, OP CHOCO (ICE) 초코 프로틴","42,400","39,400","42,400",0,0,"5,910","1,182","6,000","1,000","5,000","2,727","3,000","8,637","4,455",445,"4,900",0,0,0,"34,500"
2021-09-23,2021-09-23 19:33,배달,CREDIT,03E1R0,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), GO단백 닭가슴살 스테이크 KIT","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
2021-09-23,2021-09-23 19:47,배달,CHECK,2KE9G0,,다이어트랩,PAY,"대추 토마토, GO단백 닭가슴살 스테이크 KIT, 미니양배추 50g, 소스 추가 1개, 루이보스 고지","32,800","26,800","32,800",0,0,"4,020",804,"6,000","1,000","5,000","2,727","3,000","6,747","4,077",407,"4,484",0,0,0,"22,316"
2021-09-23,2021-09-23 19:56,배달,CHECK,2M7500,,다이어트랩,PAY,"단호박 (120g)x2, 브로콜리 50gx4, 미니양배추 50gx2","21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
2021-09-23,2021-09-23 20:35,배달,CHECK,0U8LG0,,다이어트랩,PAY,"OP VANI'BLUE (ICE) 바닐라  블루베리 프로틴, GO단백 닭가슴살 스테이크 KIT","18,700","15,700","18,700",0,0,"2,355",471,"6,000","1,000","5,000","2,727","3,000","5,082","3,744",374,"4,118",0,0,0,"11,582"
2021-09-23,2021-09-23 21:21,배달,CREDIT,1UHXR0,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 브로콜리 50g","21,400","18,400","21,400",0,0,"2,760",552,"6,000","1,000","5,000","2,727","3,000","5,487","3,825",382,"4,207",0,0,0,"14,193"
2021-09-23,2021-09-23 22:08,배달,CREDIT,2NEX00,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 직접 구운계란 (모두가 아는 찜질방 그 맛), 고구마 (180g)","18,900","15,900","18,900",0,0,"2,385",477,"6,000","1,000","5,000","2,727","3,000","5,112","3,750",375,"4,125",0,0,0,"11,775"
2021-09-23,2021-09-23 22:11,배달,CREDIT,16NNG0,,다이어트랩,PAY,더블 단백질 2 (닭가슴살  닭가슴살 소시지) KIT,"20,500","17,500","20,500",0,0,"2,625",525,"6,000","1,000","5,000","2,727","3,000","5,352","3,798",380,"4,178",0,0,0,"13,322"
2021-09-23,2021-09-23 22:14,배달,CREDIT,16NNG0,,다이어트랩,CANCEL,더블 단백질 2 (닭가슴살  닭가슴살 소시지) KIT,"-20,500","-17,500","-20,500",0,0,"-2,625",-525,"-6,000","-1,000","-5,000","-2,727","-3,000","-5,352","-3,798",-380,"-4,178",0,0,0,"-13,322"
2021-09-23,2021-09-23 23:34,배달,CHECK,13XTG0,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), 애플 유자티","23,700","20,700","23,700",0,0,"3,105",621,"6,000","1,000","5,000","2,727","3,000","5,832","3,894",389,"4,283",0,0,0,"16,417"
2021-09-24,2021-09-24 00:04,배달,CREDIT,008FG0,,다이어트랩,PAY,벌크업 소고기 스테이크 KIT,"21,900","18,900","21,900",0,0,"2,835",567,"6,000","1,000","5,000","2,727","3,000","5,562","3,840",384,"4,224",0,0,0,"14,676"
2021-09-24,2021-09-24 10:56,배달,CREDIT,2HY3R0,,다이어트랩,PAY,"GO단백 닭가슴살 KITx2, GO단백 닭가슴살 스테이크 KITx2, 벌크업 소고기 스테이크 KITx2, GO단백 닭가슴살 소시지 KITx2","66,000","63,000","66,000",0,0,"9,450","1,890","6,000","1,000","5,000","2,727","3,000","12,177","5,163",516,"5,679",0,0,0,"57,321"
2021-09-24,2021-09-24 11:09,배달,CREDIT,1FUF80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 핸드드립 아메리카노","20,500","17,500","20,500",0,0,"2,625",525,"6,000","1,000","5,000","2,727","3,000","5,352","3,798",380,"4,178",0,0,0,"13,322"
2021-09-24,2021-09-24 11:22,배달,CHECK,2TC900,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, GO단백 닭가슴살 KIT","22,900","19,900","22,900",0,0,"2,985",597,"6,000","1,000","5,000","2,727","3,000","5,712","3,870",387,"4,257",0,0,0,"15,643"
2021-09-24,2021-09-24 11:59,배달,MONEY,04A9G0,,다이어트랩,PAY,"핸드드립 아메리카노, 연어 스테이크 KIT","22,000","19,000","22,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227",0,0,0,"14,773"
2021-09-24,2021-09-24 13:26,배달,CHECK,023EG0,,다이어트랩,PAY,"브로콜리 50g, 직접 구운계란 (모두가 아는 찜질방 그 맛), REAL VEGETARIAN KIT (채식), 미니양배추 50g","26,200","20,200","26,200",0,0,"3,030",606,"6,000","1,000","5,000","2,727","3,000","5,757","3,879",388,"4,267",0,0,0,"15,933"
2021-09-24,2021-09-24 13:26,배달,CHECK,023EG0,,다이어트랩,CANCEL,"브로콜리 50g, 직접 구운계란 (모두가 아는 찜질방 그 맛), REAL VEGETARIAN KIT (채식), 미니양배추 50g","-26,200","-20,200","-26,200",0,0,"-3,030",-606,"-6,000","-1,000","-5,000","-2,727","-3,000","-5,757","-3,879",-388,"-4,267",0,0,0,"-15,933"
2021-09-24,2021-09-24 14:20,배달,CREDIT,1K5R00,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, OP CHOCO (ICE) 초코 프로틴","32,800","29,800","32,800",0,0,"4,470",894,"6,000","1,000","5,000","2,727","3,000","7,197","4,167",416,"4,583",0,0,0,"25,217"
2021-09-24,2021-09-24 15:33,배달,CHECK,17CM80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, REAL VEGETARIAN KIT (채식), 더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT","36,000","33,000","36,000",0,0,"4,950",990,"6,000","1,000","5,000","2,727","3,000","7,677","4,263",426,"4,689",0,0,0,"28,311"
2021-09-24,2021-09-24 19:55,배달,CREDIT,1AHSG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, REAL VEGETARIAN KIT (채식), 알감자 (140g)","21,500","18,500","21,500",0,0,"2,775",555,"6,000","1,000","5,000","2,727","3,000","5,502","3,828",383,"4,211",0,0,0,"14,289"
2021-09-24,2021-09-24 20:13,배달,CREDIT,0D1680,,다이어트랩,PAY,"더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT, 벌크업 소고기 스테이크 KIT, 단호박 (120g)x8","51,000","48,000","51,000",0,0,"7,200","1,440","6,000","1,000","5,000","2,727","3,000","9,927","4,713",471,"5,184",0,0,0,"42,816"
2021-09-24,2021-09-24 21:14,배달,CREDIT,097Y80,,다이어트랩,PAY,"더블 단백질 3 (소고기  닭가슴살) KIT, 대추 토마토","19,000","16,000","19,000",0,0,"2,400",480,"6,000","1,000","5,000","2,727","3,000","5,127","3,753",375,"4,128",0,0,0,"11,872"
2021-09-24,2021-09-24 23:12,배달,CHECK,17KJG0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"40,000","37,000","40,000",0,0,"5,550","1,110","6,000","1,000","5,000","2,727","3,000","8,277","4,383",438,"4,821",0,0,0,"32,179"
2021-09-24,2021-09-24 23:25,배달,CREDIT,2P4UG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389",0,0,0,"19,511"
2021-09-25,2021-09-25 00:21,배달,BANK,2289G0,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, GO단백 닭가슴살 스테이크 KIT","18,900","15,900","18,900",0,0,"2,385",477,"6,000","1,000","5,000","2,727","3,000","5,112","3,750",375,"4,125",0,0,0,"11,775"
2021-09-25,2021-09-25 00:24,배달,BANK,2289G0,,다이어트랩,CANCEL,"OP CHOCO (ICE) 초코 프로틴, GO단백 닭가슴살 스테이크 KIT","-18,900","-15,900","-18,900",0,0,"-2,385",-477,"-6,000","-1,000","-5,000","-2,727","-3,000","-5,112","-3,750",-375,"-4,125",0,0,0,"-11,775"
2021-09-25,2021-09-25 10:04,배달,CREDIT,2SXE00,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식)x2, 브로콜리 50gx2","21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
2021-09-25,2021-09-25 10:45,배달,MONEY,0NV9G0,,다이어트랩,PAY,"핸드드립 아메리카노, 연어 스테이크 KIT","19,000","16,000","19,000",0,0,"2,400",480,"6,000","1,000","5,000","2,727","3,000","5,127","3,753",375,"4,128",0,0,0,"11,872"
2021-09-25,2021-09-25 11:16,배달,CREDIT,0R7700,,다이어트랩,PAY,"OP CHO'BANA (ICE) 초코바나나 프로틴, 탄수화물 에너지 KIT, 직접 구운계란 (모두가 아는 찜질방 그 맛)","19,400","16,400","19,400",0,0,"2,460",492,"6,000","1,000","5,000","2,727","3,000","5,187","3,765",376,"4,141",0,0,0,"12,259"
2021-09-25,2021-09-25 11:44,배달,CREDIT,0HE700,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,400","23,400","26,400",0,0,"3,510",702,"6,000","1,000","5,000","2,727","3,000","6,237","3,975",397,"4,372",0,0,0,"19,028"
2021-09-25,2021-09-25 11:45,배달,CREDIT,1U0180,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, OP CHOCO (ICE) 초코 프로틴","36,900","33,900","36,900",0,0,"5,085","1,017","6,000","1,000","5,000","2,727","3,000","7,812","4,290",429,"4,719",0,0,0,"29,181"
2021-09-25,2021-09-25 15:13,배달,CREDIT,13SEG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"24,900","21,900","24,900",0,0,"3,285",657,"6,000","1,000","5,000","2,727","3,000","6,012","3,930",393,"4,323",0,0,0,"17,577"
2021-09-25,2021-09-25 15:50,배달,CHECK,2ESU00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"32,900","26,900","32,900",0,0,"4,035",807,"6,000","1,000","5,000","2,727","3,000","6,762","4,080",408,"4,488",0,0,0,"22,412"
2021-09-25,2021-09-25 15:59,배달,CREDIT,2JBGG0,,다이어트랩,PAY,더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT,"25,000","22,000","25,000",0,0,"3,300",660,"6,000","1,000","5,000","2,727","3,000","6,027","3,933",393,"4,326",0,0,0,"17,674"
2021-09-25,2021-09-25 17:22,배달,CREDIT,1YGMR0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KIT,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
2021-09-25,2021-09-25 17:28,배달,CREDIT,0FSH00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, REAL VEGETARIAN KIT (채식)","21,500","15,500","21,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
2021-09-25,2021-09-25 18:33,배달,BANK,08CRG0,,다이어트랩,PAY,"더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT, OP CHOCO (ICE) 초코 프로틴","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
2021-09-25,2021-09-25 20:37,배달,CREDIT,17T880,,다이어트랩,PAY,GO단백 닭가슴살 KIT,"19,900","16,900","19,900",0,0,"2,535",507,"6,000","1,000","5,000","2,727","3,000","5,262","3,780",378,"4,158",0,0,0,"12,742"
2021-09-26,2021-09-26 12:13,배달,CREDIT,0B1TG0,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 브로콜리 50g","22,900","19,900","22,900",0,0,"2,985",597,"6,000","1,000","5,000","2,727","3,000","5,712","3,870",387,"4,257",0,0,0,"15,643"
2021-09-26,2021-09-26 13:05,배달,CHECK,1NDJR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,400","22,400","25,400",0,0,"3,360",672,"6,000","1,000","5,000","2,727","3,000","6,087","3,945",394,"4,339",0,0,0,"18,061"
2021-09-26,2021-09-26 13:45,배달,CREDIT,1906R0,,다이어트랩,PAY,더블 단백질 3 (소고기  닭가슴살) KIT,"18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
2021-09-26,2021-09-26 14:18,배달,CREDIT,1LT4G0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 고구마 (180g)","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
2021-09-26,2021-09-26 16:09,배달,CREDIT,03BX00,,다이어트랩,PAY,"OP VANILLA (ICE) 바닐라 프로틴, 더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT","22,500","19,500","22,500",0,0,"2,925",585,"6,000","1,000","5,000","2,727","3,000","5,652","3,858",386,"4,244",0,0,0,"15,256"
2021-09-26,2021-09-26 16:56,배달,CREDIT,0FWK00,,다이어트랩,PAY,GO단백 닭가슴살 KIT,"23,400","20,400","23,400",0,0,"3,060",612,"6,000","1,000","5,000","2,727","3,000","5,787","3,885",388,"4,273",0,0,0,"16,127"
2021-09-26,2021-09-26 18:07,배달,BANK,0YKJ00,,다이어트랩,PAY,"알감자 (140g), GO단백 닭가슴살 스테이크 KIT, 수제 디톡스 파인애플 티 (ICE)","20,500","17,500","20,500",0,0,"2,625",525,"6,000","1,000","5,000","2,727","3,000","5,352","3,798",380,"4,178",0,0,0,"13,322"
2021-09-26,2021-09-26 18:24,배달,CHECK,0NBBG0,,다이어트랩,PAY,벌크업 소고기 스테이크 KITx2,"21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
2021-09-26,2021-09-26 18:25,배달,CHECK,2NE6G0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"30,400","27,400","30,400",0,0,"4,110",822,"6,000","1,000","5,000","2,727","3,000","6,837","4,095",409,"4,504",0,0,0,"22,896"
2021-09-26,2021-09-26 18:55,배달,CREDIT,1L5G80,,다이어트랩,PAY,"GO단백 닭가슴살 KIT, GO단백 닭가슴살 KIT","18,900","15,900","18,900",0,0,"2,385",477,"6,000","1,000","5,000","2,727","3,000","5,112","3,750",375,"4,125",0,0,0,"11,775"
2021-09-26,2021-09-26 19:21,배달,CREDIT,2235G0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴, 직접 구운계란 (모두가 아는 찜질방 그 맛)","18,900","15,900","18,900",0,0,"2,385",477,"6,000","1,000","5,000","2,727","3,000","5,112","3,750",375,"4,125",0,0,0,"11,775"
